Date,Open,High,Low,Close,Adj Close,Volume
2016-11-17,41.293110,42.384995,40.896061,41.193848,41.193848,431674
2016-11-18,41.491634,42.384995,40.995323,41.888683,41.888683,322248
2016-11-21,42.186470,42.285732,38.910812,39.258232,39.258232,384262
2016-11-22,40.697536,43.476879,39.853806,41.590897,41.590897,674515
2016-11-23,42.533890,43.079830,41.144215,42.633148,42.633148,306830
2016-11-24,42.484257,42.980568,41.590897,42.037575,42.037575,238864
2016-11-25,42.236099,50.425240,42.087208,50.425240,50.425240,1629987
2016-11-28,50.921551,52.162331,49.432617,50.127453,50.127453,1476244
2016-11-29,50.425240,51.368233,48.787411,49.283722,49.283722,733362
2016-11-30,49.333355,55.388351,49.333355,53.700893,53.700893,2529936
2016-12-01,54.197205,55.388351,51.864540,53.601631,53.601631,1672852
2016-12-02,52.807533,56.380978,52.261593,54.246838,54.246838,2054610
2016-12-05,54.842411,56.480240,54.693516,55.239460,55.239460,1256895
2016-12-06,55.686138,58.217327,54.842411,56.083187,56.083187,1842528
2016-12-07,56.529869,57.075813,53.601631,53.949051,53.949051,1099087
2016-12-08,54.743149,60.798149,54.395729,60.103313,60.103313,3463194
2016-12-09,60.599625,63.329334,59.805527,60.897411,60.897411,3430677
2016-12-12,60.500362,63.924911,59.904785,62.287083,62.287083,2768393
2016-12-13,62.584869,63.230076,60.301834,61.145565,61.145565,1729074
2016-12-14,61.195198,61.443352,58.167698,58.515114,58.515114,1136974
2016-12-15,58.018803,59.954418,57.224705,57.472862,57.472862,1005815
2016-12-16,57.869911,59.458107,56.926918,58.068436,58.068436,1195824
2016-12-19,59.358845,62.634499,59.358845,60.847778,60.847778,2163697
2016-12-20,61.145565,61.691509,58.415852,58.912163,58.912163,1213654
2016-12-21,59.458107,60.847778,59.011429,59.259583,59.259583,842367
2016-12-22,58.961796,59.259583,57.175076,57.423229,57.423229,684464
2016-12-23,57.175076,58.664009,56.926918,57.323967,57.323967,712727
2016-12-26,56.778027,57.125443,53.403107,53.849789,53.849789,677329
2016-12-27,53.750526,55.835033,52.906796,55.289089,55.289089,1130097
2016-12-28,55.835033,56.778027,55.090565,55.338722,55.338722,576028
2016-12-29,55.239460,56.380978,55.189831,55.785400,55.785400,556997
2016-12-30,55.884666,58.068436,55.785400,57.224705,57.224705,734355
2017-01-02,57.274338,59.557369,56.778027,59.061058,59.061058,1168997
2017-01-03,59.408478,60.947041,58.664009,59.458107,59.458107,1063126
2017-01-04,59.656631,60.450729,58.266960,58.415852,58.415852,678692
2017-01-05,58.912163,59.904785,58.564747,59.011429,59.011429,457262
2017-01-06,59.160320,59.259583,57.472862,57.572124,57.572124,401976
2017-01-09,57.869911,60.053680,57.175076,59.259583,59.259583,1139033
2017-01-10,61.890034,63.031548,60.947041,61.195198,61.195198,1363729
2017-01-11,61.741138,61.939663,60.202576,60.599625,60.599625,633666
2017-01-12,60.947041,61.244827,58.912163,59.110687,59.110687,501959
2017-01-13,59.507736,60.252205,58.812901,59.160320,59.160320,615023
2017-01-16,59.259583,59.259583,58.167698,58.316589,58.316589,438428
2017-01-17,58.664009,61.641876,58.266960,60.847778,60.847778,1722995
2017-01-18,61.344090,61.492985,59.358845,60.202576,60.202576,791477
2017-01-19,60.351467,61.443352,59.656631,60.599625,60.599625,930024
2017-01-20,60.500362,61.443352,57.969173,58.266960,58.266960,1018361
2017-01-23,58.465485,59.954418,58.068436,59.160320,59.160320,832031
2017-01-24,59.557369,60.798149,59.110687,60.500362,60.500362,725314
2017-01-25,61.344090,64.371590,61.046303,62.833023,62.833023,2591312
2017-01-27,63.279705,63.527859,61.939663,62.187820,62.187820,976436
2017-01-30,62.138187,62.138187,60.053680,60.351467,60.351467,451502
2017-01-31,60.202576,60.351467,58.167698,59.110687,59.110687,704812
2017-02-01,58.465485,58.465485,55.835033,56.480240,56.480240,1638074
2017-02-02,56.579502,58.266960,56.579502,56.926918,56.926918,614887
2017-02-03,57.175076,58.266960,56.877289,57.175076,57.175076,738835
2017-02-06,57.472862,57.869911,56.182453,56.380978,56.380978,461906
2017-02-07,56.827656,57.075813,55.090565,55.338722,55.338722,449130
2017-02-08,55.884666,57.472862,55.735771,57.075813,57.075813,822633
2017-02-09,58.465485,59.408478,57.671387,57.919540,57.919540,947496
2017-02-10,58.266960,58.515114,56.629131,56.926918,56.926918,562266
2017-02-13,57.224705,57.472862,55.884666,56.033558,56.033558,398806
2017-02-14,55.884666,57.472862,55.686138,55.983929,55.983929,430527
2017-02-15,55.983929,56.132820,52.609009,52.956429,52.956429,661833
2017-02-16,53.303844,54.743149,53.254215,54.296467,54.296467,380962
2017-02-17,54.594254,55.040936,53.849789,53.998680,53.998680,310050
2017-02-20,54.048313,55.983929,54.048313,54.892040,54.892040,565073
2017-02-21,54.991302,55.884666,54.842411,55.140198,55.140198,284227
2017-02-22,55.140198,55.785400,54.048313,54.296467,54.296467,421873
2017-02-23,54.594254,54.941673,53.750526,53.899418,53.899418,282197
2017-02-27,54.296467,54.494991,53.452740,53.651264,53.651264,255355
2017-02-28,53.849789,54.246838,53.353477,53.552002,53.552002,249849
2017-03-01,53.949051,55.735771,53.750526,55.140198,55.140198,621367
2017-03-02,55.338722,56.232082,53.552002,53.849789,53.849789,694964
2017-03-03,53.452740,53.949051,53.105320,53.353477,53.353477,437014
